#Note:E; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
1326 4.74965726e-1 -1.60948230e+0
1328 4.56589907e-1 -1.55812270e+0
1330 4.39674485e-1 -1.50839181e+0
1332 4.24084349e-1 -1.46017871e+0
1334 4.09700069e-1 -1.41337992e+0
1336 3.96415837e-1 -1.36789884e+0
1338 3.84137710e-1 -1.32364528e+0
1340 3.72782113e-1 -1.28053496e+0
1342 3.62274556e-1 -1.23848904e+0
1344 3.52548529e-1 -1.19743370e+0
1346 3.43544560e-1 -1.15729975e+0
1348 3.35209386e-1 -1.11802219e+0
1350 3.27495254e-1 -1.07953993e+0
1352 3.20359303e-1 -1.04179542e+0
1354 3.13763031e-1 -1.00473434e+0
1356 3.07671832e-1 -9.68305350e-1
1358 3.02054593e-1 -9.32459825e-1
1360 2.96883337e-1 -8.97151595e-1
1362 2.92132920e-1 -8.62336740e-1
1364 2.87780758e-1 -8.27973378e-1
1366 2.83806592e-1 -7.94021476e-1
1368 2.80192282e-1 -7.60442671e-1
1370 2.76921623e-1 -7.27200105e-1
1372 2.73980192e-1 -6.94258270e-1
1374 2.71355207e-1 -6.61582859e-1
1376 2.69035404e-1 -6.29140633e-1
1378 2.67010940e-1 -5.96899292e-1
1380 2.65273296e-1 -5.64827349e-1
1382 2.63815203e-1 -5.32894015e-1
1384 2.62630578e-1 -5.01069087e-1
1386 2.61714464e-1 -4.69322841e-1
1388 2.61062994e-1 -4.37625925e-1
1390 2.60673346e-1 -4.05949262e-1
1392 2.60543724e-1 -3.74263947e-1
1394 2.60673338e-1 -3.42541150e-1
1396 2.61062389e-1 -3.10752019e-1
1398 2.61712077e-1 -2.78867585e-1
1400 2.62624595e-1 -2.46858661e-1
1402 2.63803152e-1 -2.14695747e-1
1404 2.65251992e-1 -1.82348928e-1
1406 2.66976422e-1 -1.49787772e-1
1408 2.68982855e-1 -1.16981224e-1
1410 2.71278854e-1 -8.38975007e-2
1412 2.73873194e-1 -5.05039694e-2
1414 2.76775927e-1 -1.67670358e-2
1416 2.79998466e-1 1.73479844e-2
1418 2.83553675e-1 5.18769961e-2
1420 2.87455977e-1 8.68572652e-2
1422 2.91721477e-1 1.22327567e-1
1424 2.96368100e-1 1.58328345e-1
1426 3.01415751e-1 1.94901881e-1
1428 3.06886496e-1 2.32092477e-1
1430 3.12804768e-1 2.69946652e-1
1432 3.19197600e-1 3.08513354e-1
1434 3.26094888e-1 3.47844186e-1
1436 3.33529697e-1 3.87993658e-1
1438 3.41538602e-1 4.29019452e-1
1440 3.50162082e-1 4.70982714e-1
1442 3.59444962e-1 5.13948369e-1
1444 3.69436928e-1 5.57985468e-1
1446 3.80193110e-1 6.03167557e-1
1448 3.91774754e-1 6.49573086e-1
1450 4.04249991e-1 6.97285850e-1
1452 4.17694726e-1 7.46395464e-1
1454 4.32193664e-1 7.96997886e-1
1456 4.47841495e-1 8.49195975e-1
1458 4.64744272e-1 9.03100097e-1
1460 4.83021015e-1 9.58828771e-1
1462 5.02805571e-1 1.01650936e+0
1464 5.24248806e-1 1.07627881e+0
1466 5.47521160e-1 1.13828440e+0
1468 5.72815662e-1 1.20268454e+0
1470 6.00351480e-1 1.26964957e+0
1472 6.30378125e-1 1.33936251e+0
1474 6.63180430e-1 1.41201980e+0
1476 6.99084488e-1 1.48783184e+0
1478 7.38464721e-1 1.56702344e+0
1480 7.81752353e-1 1.64983382e+0
1482 8.29445568e-1 1.73651621e+0
1484 8.82121728e-1 1.82733659e+0
1486 9.40452101e-1 1.92257150e+0
1488 1.00521964e+0 2.02250404e+0
1490 1.07734049e+0 2.12741772e+0
1492 1.15788994e+0 2.23758696e+0
1494 1.24813381e+0 2.35326281e+0
1496 1.34956624e+0 2.47465195e+0
1498 1.46395494e+0 2.60188605e+0
1500 1.59339488e+0 2.73497741e+0
1502 1.74037113e+0 2.87375513e+0
1504 1.90783044e+0 3.01777371e+0
1506 2.09925966e+0 3.16618279e+0
1508 2.31876528e+0 3.31754257e+0
1510 2.57114201e+0 3.46956431e+0
1512 2.86190692e+0 3.61874985e+0
1514 3.19725655e+0 3.75989981e+0
1516 3.58387302e+0 3.88546173e+0
1518 4.02845867e+0 3.98470661e+0
1520 4.53681526e+0 4.04277266e+0
1522 5.11221682e+0 4.03973070e+0
1524 5.75279973e+0 3.95004592e+0
1526 6.44782015e+0 3.74315949e+0
1528 7.17310184e+0 3.38631577e+0
1530 7.88702131e+0 2.85088835e+0
1532 8.52983565e+0 2.12261634e+0
1534 9.03002553e+0 1.21363798e+0
1536 9.31954871e+0 1.70571793e-1
1538 9.35431384e+0 -9.28629268e-1
1540 9.13000676e+0 -1.99173070e+0
1542 8.68357443e+0 -2.93645657e+0
1544 8.07944114e+0 -3.70951858e+0
1546 7.38916192e+0 -4.29226143e+0
1548 6.67490675e+0 -4.69418666e+0
1550 5.98159871e+0 -4.94127990e+0
1552 5.33653478e+0 -5.06535075e+0
1554 4.75293431e+0 -5.09706570e+0
1556 4.23442164e+0 -5.06258479e+0
1558 3.77888150e+0 -4.98263437e+0
1560 3.38122718e+0 -4.87286075e+0
1562 3.03516935e+0 -4.74468455e+0
1564 2.73424410e+0 -4.60623418e+0
1566 2.47235267e+0 -4.46317386e+0
1568 2.24400410e+0 -4.31937057e+0
1570 2.04438914e+0 -4.17740324e+0
1572 1.86936527e+0 -4.03893938e+0
1574 1.71539955e+0 -3.90500812e+0
1576 1.57949585e+0 -3.77619577e+0
1578 1.45912028e+0 -3.65278466e+0
1580 1.35213156e+0 -3.53485113e+0
1582 1.25671922e+0 -3.42233453e+0
1584 1.17135016e+0 -3.31508543e+0
1586 1.09472347e+0 -3.21289925e+0
1588 1.02573237e+0 -3.11553961e+0
1590 9.63432633e-1 -3.02275433e+0
1592 9.07016204e-1 -2.93428630e+0
1594 8.55789440e-1 -2.84988079e+0
1596 8.09155003e-1 -2.76929013e+0
1598 7.66596854e-1 -2.69227670e+0
1600 7.27667778e-1 -2.61861464e+0
1602 6.91978999e-1 -2.54809070e+0
1604 6.59191514e-1 -2.48050450e+0
1606 6.29008835e-1 -2.41566845e+0
1608 6.01170910e-1 -2.35340738e+0
1610 5.75449001e-1 -2.29355795e+0
1612 5.51641364e-1 -2.23596810e+0
1614 5.29569594e-1 -2.18049632e+0
1616 5.09075523e-1 -2.12701099e+0
1618 4.90018578e-1 -2.07538969e+0
1620 4.72273529e-1 -2.02551856e+0
1622 4.55728560e-1 -1.97729163e+0
1624 4.40283609e-1 -1.93061026e+0
1626 4.25848949e-1 -1.88538255e+0
1628 4.12343950e-1 -1.84152284e+0
1630 3.99696022e-1 -1.79895122e+0
1632 3.87839688e-1 -1.75759307e+0
1634 3.76715782e-1 -1.71737867e+0
1636 3.66270749e-1 -1.67824279e+0
1638 3.56456035e-1 -1.64012435e+0
1640 3.47227552e-1 -1.60296610e+0
1642 3.38545206e-1 -1.56671434e+0
1644 3.30372488e-1 -1.53131861e+0
1646 3.22676108e-1 -1.49673146e+0
1648 3.15425674e-1 -1.46290823e+0
1650 3.08593407e-1 -1.42980683e+0
1652 3.02153893e-1 -1.39738753e+0
1654 2.96083856e-1 -1.36561280e+0
1656 2.90361962e-1 -1.33444715e+0
1658 2.84968641e-1 -1.30385695e+0
1660 2.79885929e-1 -1.27381034e+0
1662 2.75097330e-1 -1.24427703e+0
1664 2.70587686e-1 -1.21522825e+0
1666 2.66343069e-1 -1.18663660e+0
1668 2.62350676e-1 -1.15847594e+0
1670 2.58598742e-1 -1.13072135e+0
1672 2.55076457e-1 -1.10334897e+0
1674 2.51773894e-1 -1.07633597e+0
1676 2.48681944e-1 -1.04966044e+0
1678 2.45792254e-1 -1.02330135e+0
1680 2.43097180e-1 -9.97238470e-1
1682 2.40589734e-1 -9.71452287e-1
1684 2.38263546e-1 -9.45923980e-1
1686 2.36112822e-1 -9.20635342e-1
1688 2.34132314e-1 -8.95568740e-1
1690 2.32317288e-1 -8.70707057e-1
1692 2.30663494e-1 -8.46033655e-1
1694 2.29167148e-1 -8.21532320e-1
1696 2.27824907e-1 -7.97187231e-1
1698 2.26633853e-1 -7.72982911e-1
1700 2.25591475e-1 -7.48904191e-1
1702 2.24695658e-1 -7.24936177e-1
1704 2.23944669e-1 -7.01064208e-1
1706 2.23337152e-1 -6.77273824e-1
1708 2.22872119e-1 -6.53550732e-1
1710 2.22548942e-1 -6.29880775e-1
1712 2.22367355e-1 -6.06249894e-1
1714 2.22327452e-1 -5.82644103e-1
1716 2.22429685e-1 -5.59049452e-1
1718 2.22674869e-1 -5.35451996e-1
1720 2.23064184e-1 -5.11837769e-1
1722 2.23599188e-1 -4.88192744e-1
1724 2.24281817e-1 -4.64502809e-1
1726 2.25114402e-1 -4.40753729e-1
1728 2.26099681e-1 -4.16931119e-1
1730 2.27240812e-1 -3.93020406e-1
1732 2.28541392e-1 -3.69006796e-1
1734 2.30005480e-1 -3.44875241e-1
1736 2.31637614e-1 -3.20610400e-1
1738 2.33442844e-1 -2.96196607e-1
1740 2.35426759e-1 -2.71617824e-1
1742 2.37595518e-1 -2.46857608e-1
1744 2.39955891e-1 -2.21899064e-1
1746 2.42515296e-1 -1.96724804e-1
1748 2.45281851e-1 -1.71316900e-1
1750 2.48264419e-1 -1.45656833e-1
1752 2.51472670e-1 -1.19725444e-1
1754 2.54917141e-1 -9.35028807e-2
1756 2.58609310e-1 -6.69685362e-2
1758 2.62561670e-1 -4.01009926e-2
1760 2.66787823e-1 -1.28779548e-2
1762 2.71302570e-1 1.47238171e-2
1764 2.76122025e-1 4.27285803e-2
1766 2.81263730e-1 7.11616858e-2
1768 2.86746796e-1 1.00049660e-1
1770 2.92592050e-1 1.29420289e-1
1772 2.98822202e-1 1.59302716e-1
1774 3.05462036e-1 1.89727529e-1
1776 3.12538618e-1 2.20726875e-1
1778 3.20081536e-1 2.52334558e-1
1780 3.28123165e-1 2.84586161e-1
1782 3.36698965e-1 3.17519162e-1
1784 3.45847818e-1 3.51173062e-1
1786 3.55612414e-1 3.85589518e-1
1788 3.66039677e-1 4.20812475e-1
1790 3.77181255e-1 4.56888309e-1
1792 3.89094073e-1 4.93865966e-1
1794 4.01840965e-1 5.31797107e-1
1796 4.15491384e-1 5.70736243e-1
1798 4.30122227e-1 6.10740868e-1
1800 4.45818760e-1 6.51871581e-1
1802 4.62675687e-1 6.94192182e-1
1804 4.80798374e-1 7.37769746e-1
1806 5.00304252e-1 7.82674651e-1
1808 5.21324425e-1 8.28980551e-1
1810 5.44005532e-1 8.76764269e-1
1812 5.68511882e-1 9.26105580e-1
1814 5.95027926e-1 9.77086852e-1
1816 6.23761105e-1 1.02979249e+0
1818 6.54945152e-1 1.08430814e+0
1820 6.88843899e-1 1.14071951e+0
1822 7.25755685e-1 1.19911082e+0
1824 7.66018452e-1 1.25956258e+0
1826 8.10015618e-1 1.32214864e+0
1828 8.58182838e-1 1.38693222e+0
1830 9.11015759e-1 1.45396064e+0
1832 9.69078859e-1 1.52325822e+0
1834 1.03301544e+0 1.59481696e+0
1836 1.10355880e+0 1.66858430e+0
1838 1.18154449e+0 1.74444683e+0
1840 1.26792340e+0 1.82220914e+0
1842 1.36377524e+0 1.90156604e+0
1844 1.47032137e+0 1.98206648e+0
1846 1.58893543e+0 2.06306682e+0
1848 1.72114915e+0 2.14367090e+0
1850 1.86864932e+0 2.22265383e+0
1852 2.03325943e+0 2.29836669e+0
1854 2.21689699e+0 2.36861985e+0
1856 2.42149306e+0 2.43054461e+0
1858 2.64885595e+0 2.48043724e+0
1860 2.90045581e+0 2.51359733e+0
1862 3.17710315e+0 2.52418596e+0
1864 3.47849568e+0 2.50514963e+0
1866 3.80262069e+0 2.44828438e+0
1868 4.14503377e+0 2.34454495e+0
1870 4.49809959e+0 2.18472517e+0
1872 4.85037907e+0 1.96061932e+0
1874 5.18646125e+0 1.66668322e+0
1876 5.48760732e+0 1.30201702e+0
1878 5.73349949e+0 8.72210919e-1
1880 5.90507961e+0 3.90351093e-1
1882 5.98795277e+0 -1.23511627e-1
1884 5.97535827e+0 -6.44710049e-1
1886 5.86963270e+0 -1.14766891e+0
1888 5.68159021e+0 -1.60986671e+0
1890 5.42808953e+0 -2.01482409e+0
1892 5.12873004e+0 -2.35338437e+0
1894 4.80275034e+0 -2.62330489e+0
1896 4.46684398e+0 -2.82773292e+0
1898 4.13408614e+0 -2.97328620e+0
1900 3.81377932e+0 -3.06828896e+0
1902 3.51187356e+0 -3.12143791e+0
1904 3.23164040e+0 -3.14094703e+0
1906 2.97437964e+0 -3.13409411e+0
1908 2.74004063e+0 -3.10705191e+0
1910 2.52771442e+0 -3.06489501e+0
1912 2.33599666e+0 -3.01169985e+0
1914 2.16324013e+0 -2.95068356e+0
1916 2.00772183e+0 -2.88434938e+0
1918 1.86774764e+0 -2.81462174e+0
1920 1.74171341e+0 -2.74296390e+0
1922 1.62813693e+0 -2.67047618e+0
1924 1.52567101e+0 -2.59797598e+0
1926 1.43310494e+0 -2.52606171e+0
1928 1.34935899e+0 -2.45516327e+0
1930 1.27347528e+0 -2.38558154e+0
1932 1.20460694e+0 -2.31751913e+0
1934 1.14200684e+0 -2.25110408e+0
1936 1.08501662e+0 -2.18640832e+0
1938 1.03305634e+0 -2.12346168e+0
1940 9.85615137e-1 -2.06226282e+0
1942 9.42242760e-1 -2.00278751e+0
1944 9.02542060e-1 -1.94499497e+0
1946 8.66162397e-1 -1.88883275e+0
1948 8.32793846e-1 -1.83424042e+0
1950 8.02162152e-1 -1.78115232e+0
1952 7.74024335e-1 -1.72949972e+0
1954 7.48164871e-1 -1.67921235e+0
1956 7.24392377e-1 -1.63021960e+0
1958 7.02536740e-1 -1.58245131e+0
1960 6.82446616e-1 -1.53583847e+0
1962 6.63987271e-1 -1.49031357e+0
1964 6.47038700e-1 -1.44581089e+0
1966 6.31493996e-1 -1.40226672e+0
1968 6.17257934e-1 -1.35961942e+0
1970 6.04245741e-1 -1.31780946e+0
1972 5.92382029e-1 -1.27677939e+0
1974 5.81599863e-1 -1.23647384e+0
1976 5.71839960e-1 -1.19683938e+0
1978 5.63049991e-1 -1.15782450e+0
1980 5.55183979e-1 -1.11937946e+0
1982 5.48201777e-1 -1.08145619e+0
1984 5.42068630e-1 -1.04400822e+0
1986 5.36754788e-1 -1.00699050e+0
1988 5.32235195e-1 -9.70359324e-1
1990 5.28489220e-1 -9.34072210e-1
1992 5.25500442e-1 -8.98087789e-1
1994 5.23256481e-1 -8.62365703e-1
1996 5.21748871e-1 -8.26866494e-1
1998 5.20972977e-1 -7.91551518e-1
2000 5.20927940e-1 -7.56382849e-1
2002 5.21616679e-1 -7.21323198e-1
2004 5.23045908e-1 -6.86335843e-1
2006 5.25226214e-1 -6.51384560e-1
2008 5.28172153e-1 -6.16433570e-1
2010 5.31902403e-1 -5.81447502e-1
2012 5.36439946e-1 -5.46391363e-1
2014 5.41812304e-1 -5.11230532e-1
2016 5.48051817e-1 -4.75930772e-1
2018 5.55195973e-1 -4.40458271e-1
2020 5.63287796e-1 -4.04779708e-1
2022 5.72376295e-1 -3.68862359e-1
2024 5.82516973e-1 -3.32674248e-1
2026 5.93772420e-1 -2.96184356e-1
2028 6.06212977e-1 -2.59362888e-1
2030 6.19917494e-1 -2.22181627e-1
2032 6.34974180e-1 -1.84614393e-1
2034 6.51481565e-1 -1.46637617e-1
2036 6.69549571e-1 -1.08231065e-1
2038 6.89300707e-1 -6.93787564e-2
2040 7.10871395e-1 -3.00700980e-2
2042 7.34413432e-1 9.69869542e-3
2044 7.60095587e-1 4.99228426e-2
2046 7.88105325e-1 9.05868163e-2
2048 8.18650652e-1 1.31661651e-1
2050 8.51962048e-1 1.73101624e-1
2052 8.88294426e-1 2.14840170e-1
2054 9.27929064e-1 2.56784871e-1
2056 9.71175361e-1 2.98811323e-1
2058 1.01837225e+0 3.40755664e-1
2060 1.06988903e+0 3.82405508e-1
2062 1.12612518e+0 4.23489009e-1
2064 1.18750874e+0 4.63661791e-1
2066 1.25449248e+0 5.02491466e-1
2068 1.32754690e+0 5.39439581e-1
2070 1.40714891e+0 5.73840944e-1
2072 1.49376443e+0 6.04880609e-1
2074 1.58782310e+0 6.31569229e-1
2076 1.68968250e+0 6.52718271e-1
2078 1.79957956e+0 6.66917651e-1
2080 1.91756630e+0 6.72519921e-1
2082 2.04342823e+0 6.67637106e-1
2084 2.17658502e+0 6.50158668e-1
2086 2.31597641e+0 6.17801449e-1
2088 2.45994136e+0 5.68204015e-1
2090 2.60610589e+0 4.99077374e-1
2092 2.75130393e+0 4.08419660e-1
2094 2.89156406e+0 2.94792116e-1
2096 3.02219961e+0 1.57636526e-1
2098 3.13803437e+0 -2.40836292e-3
2100 3.23377672e+0 -1.83256327e-1
2102 3.30451964e+0 -3.81265886e-1
2104 3.34629973e+0 -5.91342044e-1
2106 3.35661080e+0 -8.07276034e-1
2108 3.33475620e+0 -1.02229121e+0
2110 3.28195129e+0 -1.22970149e+0
2112 3.20114913e+0 -1.42355212e+0
2114 3.09663460e+0 -1.59911821e+0
2116 2.97348636e+0 -1.75318219e+0
2118 2.83702333e+0 -1.88407497e+0
2120 2.69233227e+0 -1.99152226e+0
2122 2.54393171e+0 -2.07636801e+0
2124 2.39558441e+0 -2.14025090e+0
2126 2.25023850e+0 -2.18529345e+0
2128 2.11006258e+0 -2.21384023e+0
2130 1.97653737e+0 -2.22825982e+0
2132 1.85057310e+0 -2.23080983e+0
2134 1.73263053e+0 -2.22355557e+0
2136 1.62283230e+0 -2.20833008e+0
2138 1.52105819e+0 -2.18672301e+0
2140 1.42702228e+0 -2.16008827e+0
2142 1.34033303e+0 -2.12956246e+0
2144 1.26053829e+0 -2.09608856e+0
2146 1.18715803e+0 -2.06044113e+0
2148 1.11970736e+0 -2.02325090e+0
2150 1.05771194e+0 -1.98502742e+0
2152 1.00071806e+0 -1.94617915e+0
2154 9.48298510e-1 -1.90703102e+0
2156 9.00055681e-1 -1.86783926e+0
2158 8.55622667e-1 -1.82880400e+0
2160 8.14663037e-1 -1.79007969e+0
2162 7.76869752e-1 -1.75178380e+0
2164 7.41963572e-1 -1.71400390e+0
2166 7.09691170e-1 -1.67680352e+0
2168 6.79823132e-1 -1.64022692e+0
2170 6.52151939e-1 -1.60430294e+0
2172 6.26490012e-1 -1.56904817e+0
2174 6.02667848e-1 -1.53446953e+0
2176 5.80532285e-1 -1.50056630e+0
2178 5.59944900e-1 -1.46733181e+0
2180 5.40780539e-1 -1.43475480e+0
2182 5.22925992e-1 -1.40282049e+0
2184 5.06278781e-1 -1.37151148e+0
2186 4.90746084e-1 -1.34080843e+0
2188 4.76243756e-1 -1.31069064e+0
2190 4.62695456e-1 -1.28113646e+0
2192 4.50031870e-1 -1.25212370e+0
2194 4.38190006e-1 -1.22362986e+0
2196 4.27112576e-1 -1.19563238e+0
2198 4.16747436e-1 -1.16810879e+0
2200 4.07047086e-1 -1.14103685e+0
2202 3.97968227e-1 -1.11439465e+0
2204 3.89471366e-1 -1.08816067e+0
2206 3.81520456e-1 -1.06231384e+0
2208 3.74082582e-1 -1.03683356e+0
2210 3.67127676e-1 -1.01169974e+0
2212 3.60628261e-1 -9.86892807e-1
2214 3.54559228e-1 -9.62393679e-1
2216 3.48897628e-1 -9.38183791e-1
2218 3.43622491e-1 -9.14245065e-1
2220 3.38714664e-1 -8.90559904e-1
2222 3.34156662e-1 -8.67111167e-1
2224 3.29932538e-1 -8.43882151e-1
2226 3.26027766e-1 -8.20856565e-1
2228 3.22429134e-1 -7.98018512e-1
2230 3.19124651e-1 -7.75352456e-1
2232 3.16103461e-1 -7.52843200e-1
2234 3.13355773e-1 -7.30475861e-1
2236 3.10872787e-1 -7.08235837e-1
2238 3.08646638e-1 -6.86108791e-1
2240 3.06670345e-1 -6.64080611e-1
2242 3.04937763e-1 -6.42137393e-1
2244 3.03443539e-1 -6.20265413e-1
2246 3.02183086e-1 -5.98451094e-1
2248 3.01152544e-1 -5.76680988e-1
2250 3.00348760e-1 -5.54941743e-1
2252 2.99769263e-1 -5.33220079e-1
2254 2.99412253e-1 -5.11502763e-1
2256 2.99276583e-1 -4.89776579e-1
2258 2.99361754e-1 -4.68028307e-1
2260 2.99667910e-1 -4.46244689e-1
2262 3.00195834e-1 -4.24412408e-1
2264 3.00946954e-1 -4.02518060e-1
2266 3.01923350e-1 -3.80548125e-1
2268 3.03127761e-1 -3.58488938e-1
2270 3.04563605e-1 -3.36326667e-1
2272 3.06234990e-1 -3.14047275e-1
2274 3.08146746e-1 -2.91636501e-1
2276 3.10304443e-1 -2.69079822e-1
2278 3.12714429e-1 -2.46362426e-1
2280 3.15383866e-1 -2.23469180e-1
2282 3.18320770e-1 -2.00384601e-1
2284 3.21534061e-1 -1.77092816e-1
2286 3.25033617e-1 -1.53577535e-1
2288 3.28830335e-1 -1.29822014e-1
2290 3.32936199e-1 -1.05809018e-1
2292 3.37364357e-1 -8.15207869e-2
2294 3.42129207e-1 -5.69389961e-2
2296 3.47246493e-1 -3.20447198e-2
2298 3.52733408e-1 -6.81839201e-3
2300 3.58608718e-1 1.87602332e-2
2302 3.64892887e-1 4.47121209e-2
2304 3.71608232e-1 7.10589946e-2
2306 3.78779077e-1 9.78233759e-2
2308 3.86431942e-1 1.25028622e-1
2310 3.94595743e-1 1.52698964e-1
2312 4.03302017e-1 1.80859537e-1
2314 4.12585177e-1 2.09536417e-1
2316 4.22482789e-1 2.38756641e-1
2318 4.33035890e-1 2.68548231e-1
2320 4.44289335e-1 2.98940201e-1
2322 4.56292196e-1 3.29962563e-1
2324 4.69098196e-1 3.61646305e-1
2326 4.82766201e-1 3.94023365e-1
2328 4.97360781e-1 4.27126573e-1
2330 5.12952819e-1 4.60989565e-1
2332 5.29620213e-1 4.95646665e-1
2334 5.47448658e-1 5.31132712e-1
2336 5.66532519e-1 5.67482840e-1
2338 5.86975822e-1 6.04732177e-1
2340 6.08893362e-1 6.42915458e-1
2342 6.32411943e-1 6.82066523e-1
2344 6.57671782e-1 7.22217684e-1
2346 6.84828071e-1 7.63398905e-1
2348 7.14052731e-1 8.05636779e-1
2350 7.45536370e-1 8.48953229e-1
2352 7.79490464e-1 8.93363882e-1
2354 8.16149767e-1 9.38876028e-1
2356 8.55774975e-1 9.85486067e-1
2358 8.98655631e-1 1.03317633e+0
2360 9.45113269e-1 1.08191111e+0
2362 9.95504756e-1 1.13163172e+0
2364 1.05022579e+0 1.18225040e+0
2366 1.10971442e+0 1.23364271e+0
2368 1.17445444e+0 1.28563821e+0
2370 1.24497842e+0 1.33800888e+0
2372 1.32186991e+0 1.39045511e+0
2374 1.40576436e+0 1.44258843e+0
2376 1.49734788e+0 1.49391079e+0
2378 1.59735276e+0 1.54378966e+0
2380 1.70654819e+0 1.59142864e+0
2382 1.82572419e+0 1.63583339e+0
2384 1.95566596e+0 1.67577304e+0
2386 2.09711528e+0 1.70973819e+0
2388 2.25071492e+0 1.73589763e+0
2390 2.41693115e+0 1.75205786e+0
2392 2.59594991e+0 1.75563231e+0
2394 2.78754249e+0 1.74363040e+0
2396 2.99089995e+0 1.71268121e+0
2398 3.20444041e+0 1.65911082e+0
2400 3.42560276e+0 1.57909555e+0
2402 3.65065374e+0 1.46891281e+0
2404 3.87455133e+0 1.32530346e+0
2406 4.09092375e+0 1.14594083e+0
2408 4.29223045e+0 9.29969433e-1
2410 4.47016132e+0 6.78535116e-1
2412 4.61629172e+0 3.95188054e-1
2414 4.72294385e+0 8.60224716e-2
2416 4.78412457e+0 -2.40557714e-1
2418 4.79634745e+0 -5.74480129e-1
2420 4.75913961e+0 -9.04971926e-1
2422 4.67509951e+0 -1.22166965e+0
2424 4.54949159e+0 -1.51563805e+0
2426 4.38948939e+0 -1.78009745e+0
2428 4.20325719e+0 -2.01075557e+0
2430 3.99906754e+0 -2.20575415e+0
2432 3.78459892e+0 -2.36532695e+0
2434 3.56647917e+0 -2.49130172e+0
2436 3.35007031e+0 -2.58656856e+0
2438 3.13944592e+0 -2.65460083e+0
2440 2.93749711e+0 -2.69907346e+0
2442 2.74610689e+0 -2.72358986e+0
2444 2.56634735e+0 -2.73150751e+0
2446 2.39866994e+0 -2.72584257e+0
2448 2.24307274e+0 -2.70923197e+0
2450 2.09923855e+0 -2.68393363e+0
2452 1.96664353e+0 -2.65184974e+0
2454 1.84463951e+0 -2.61456207e+0
2456 1.73251409e+0 -2.57337194e+0
2458 1.62953329e+0 -2.52934032e+0
2460 1.53497049e+0 -2.48332530e+0
2462 1.44812536e+0 -2.43601576e+0
2464 1.36833543e+0 -2.38796066e+0
2466 1.29498238e+0 -2.33959419e+0
2468 1.22749476e+0 -2.29125681e+0
2470 1.16534822e+0 -2.24321283e+0
2472 1.10806420e+0 -2.19566501e+0
2474 1.05520766e+0 -2.14876638e+0
2476 1.00638420e+0 -2.10263010e+0
2478 9.61236978e-1 -2.05733733e+0
2480 9.19443562e-1 -2.01294371e+0
2482 8.80712847e-1 -1.96948460e+0
2484 8.44782110e-1 -1.92697930e+0
2486 8.11414254e-1 -1.88543448e+0
2488 7.80395274e-1 -1.84484691e+0
2490 7.51531930e-1 -1.80520575e+0
2492 7.24649637e-1 -1.76649424e+0
2494 6.99590561e-1 -1.72869125e+0
2496 6.76211903e-1 -1.69177233e+0
2498 6.54384362e-1 -1.65571068e+0
2500 6.33990758e-1 -1.62047790e+0
2502 6.14924802e-1 -1.58604452e+0
2504 5.97090000e-1 -1.55238051e+0
2506 5.80398671e-1 -1.51945561e+0
2508 5.64771072e-1 -1.48723961e+0
2510 5.50134624e-1 -1.45570259e+0
2512 5.36423210e-1 -1.42481507e+0
2514 5.23576561e-1 -1.39454814e+0
2516 5.11539701e-1 -1.36487353e+0
2518 5.00262452e-1 -1.33576369e+0
2520 4.89698992e-1 -1.30719183e+0
2522 4.79807465e-1 -1.27913194e+0
2524 4.70549623e-1 -1.25155879e+0
2526 4.61890518e-1 -1.22444794e+0
2528 4.53798213e-1 -1.19777573e+0
2530 4.46243532e-1 -1.17151926e+0
2532 4.39199836e-1 -1.14565638e+0
2534 4.32642820e-1 -1.12016565e+0
2536 4.26550330e-1 -1.09502631e+0
2538 4.20902205e-1 -1.07021827e+0
2540 4.15680127e-1 -1.04572207e+0
2542 4.10867498e-1 -1.02151884e+0
2544 4.06449320e-1 -9.97590282e-1
2546 4.02412095e-1 -9.73918637e-1
2548 3.98743734e-1 -9.50486642e-1
2550 3.95433477e-1 -9.27277511e-1
2552 3.92471822e-1 -9.04274900e-1
2554 3.89850462e-1 -8.81462879e-1
2556 3.87562237e-1 -8.58825902e-1
2558 3.85601082e-1 -8.36348783e-1
2560 3.83961995e-1 -8.14016663e-1
2562 3.82641001e-1 -7.91814991e-1
2564 3.81635130e-1 -7.69729498e-1
2566 3.80942398e-1 -7.47746170e-1
2568 3.80561795e-1 -7.25851232e-1
2570 3.80493278e-1 -7.04031123e-1
2572 3.80737771e-1 -6.82272478e-1
2574 3.81297171e-1 -6.60562114e-1
2576 3.82174356e-1 -6.38887007e-1
2578 3.83373206e-1 -6.17234284e-1
2580 3.84898625e-1 -5.95591209e-1
2582 3.86756568e-1 -5.73945170e-1
2584 3.88954078e-1 -5.52283678e-1
2586 3.91499331e-1 -5.30594353e-1
2588 3.94401680e-1 -5.08864932e-1
2590 3.97671716e-1 -4.87083264e-1
2592 4.01321331e-1 -4.65237317e-1
2594 4.05363791e-1 -4.43315190e-1
2596 4.09813818e-1 -4.21305130e-1
2598 4.14687681e-1 -3.99195547e-1
2600 4.20003299e-1 -3.76975054e-1
2602 4.25780351e-1 -3.54632492e-1
2604 4.32040404e-1 -3.32156989e-1
2606 4.38807046e-1 -3.09538010e-1
2608 4.46106041e-1 -2.86765432e-1
2610 4.53965490e-1 -2.63829630e-1
