#Note:C; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
1334 2.84706961e-1 -2.28455492e-1
1336 2.85785017e-1 -1.95844131e-1
1338 2.87176323e-1 -1.63026053e-1
1340 2.88886304e-1 -1.29968412e-1
1342 2.90921772e-1 -9.66376260e-2
1344 2.93290986e-1 -6.29992538e-2
1346 2.96003715e-1 -2.90178593e-2
1348 2.99071326e-1 5.34312475e-3
1350 3.02506881e-1 4.01215424e-2
1352 3.06325253e-1 7.53566693e-2
1354 3.10543259e-1 1.11089377e-1
1356 3.15179820e-1 1.47362308e-1
1358 3.20256138e-1 1.84220061e-1
1360 3.25795899e-1 2.21709398e-1
1362 3.31825515e-1 2.59879455e-1
1364 3.38374386e-1 2.98781976e-1
1366 3.45475215e-1 3.38471571e-1
1368 3.53164355e-1 3.79005982e-1
1370 3.61482216e-1 4.20446387e-1
1372 3.70473726e-1 4.62857714e-1
1374 3.80188858e-1 5.06308995e-1
1376 3.90683245e-1 5.50873744e-1
1378 4.02018874e-1 5.96630368e-1
1380 4.14264896e-1 6.43662616e-1
1382 4.27498559e-1 6.92060059e-1
1384 4.41806286e-1 7.41918617e-1
1386 4.57284927e-1 7.93341126e-1
1388 4.74043217e-1 8.46437941e-1
1390 4.92203476e-1 9.01327586e-1
1392 5.11903593e-1 9.58137447e-1
1394 5.33299355e-1 1.01700449e+0
1396 5.56567191e-1 1.07807602e+0
1398 5.81907395e-1 1.14151042e+0
1400 6.09547951e-1 1.20747793e+0
1402 6.39749061e-1 1.27616134e+0
1404 6.72808537e-1 1.34775658e+0
1406 7.09068234e-1 1.42247321e+0
1408 7.48921746e-1 1.50053452e+0
1410 7.92823641e-1 1.58217734e+0
1412 8.41300575e-1 1.66765111e+0
1414 8.94964688e-1 1.75721605e+0
1416 9.54529786e-1 1.85113993e+0
1418 1.02083093e+0 1.94969288e+0
1420 1.09484812e+0 2.05313926e+0
1422 1.17773497e+0 2.16172547e+0
1424 1.27085333e+0 2.27566180e+0
1426 1.37581482e+0 2.39509591e+0
1428 1.49453046e+0 2.52007419e+0
1430 1.62926899e+0 2.65048602e+0
1432 1.78272407e+0 2.78598374e+0
1434 1.95808900e+0 2.92586803e+0
1436 2.15913464e+0 3.06892493e+0
1438 2.39028082e+0 3.21319566e+0
1440 2.65664186e+0 3.35565474e+0
1442 2.96401031e+0 3.49176746e+0
1444 3.31871532e+0 3.61489651e+0
1446 3.72725021e+0 3.71553959e+0
1448 4.19550407e+0 3.78041864e+0
1450 4.72736339e+0 3.79153684e+0
1452 5.32240676e+0 3.72551022e+0
1454 5.97248986e+0 3.55380009e+0
1456 6.65738983e+0 3.24488153e+0
1458 7.34056906e+0 2.76962264e+0
1460 7.96753503e+0 2.11059430e+0
1462 8.47042085e+0 1.27387901e+0
1464 8.78135169e+0 2.98349285e-1
1466 8.85222962e+0 -7.44939796e-1
1468 8.67196145e+0 -1.76730903e+0
1470 8.27069729e+0 -2.68595944e+0
1472 7.70827030e+0 -3.44433448e+0
1474 7.05437100e+0 -4.01985467e+0
1476 6.37122815e+0 -4.41887507e+0
1478 5.70465337e+0 -4.66541116e+0
1480 5.08292385e+0 -4.79024435e+0
1482 4.52002863e+0 -4.82356938e+0
1484 4.02011402e+0 -4.79133521e+0
1486 3.58140067e+0 -4.71415305e+0
1488 3.19902336e+0 -4.60757876e+0
1490 2.86685214e+0 -4.48294508e+0
1492 2.57855115e+0 -4.34829326e+0
1494 2.32813396e+0 -4.20920497e+0
1496 2.11021301e+0 -4.06947303e+0
1498 1.92007585e+0 -3.93161279e+0
1500 1.75367049e+0 -3.79723929e+0
1502 1.60754811e+0 -3.66733983e+0
1504 1.47879003e+0 -3.54246836e+0
1506 1.36493300e+0 -3.42288295e+0
1508 1.26389980e+0 -3.30864245e+0
1510 1.17393761e+0 -3.19967416e+0
1512 1.09356508e+0 -3.09582092e+0
1514 1.02152752e+0 -2.99687383e+0
1516 9.56759436e-1 -2.90259479e+0
1518 8.98353338e-1 -2.81273185e+0
1520 8.45533915e-1 -2.72702961e+0
1522 7.97636662e-1 -2.64523609e+0
1524 7.54090195e-1 -2.56710714e+0
1526 7.14401609e-1 -2.49240914e+0
1528 6.78144327e-1 -2.42092053e+0
1530 6.44948011e-1 -2.35243255e+0
1532 6.14490148e-1 -2.28674936e+0
1534 5.86489024e-1 -2.22368786e+0
1536 5.60697845e-1 -2.16307729e+0
1538 5.36899790e-1 -2.10475860e+0
1540 5.14903845e-1 -2.04858383e+0
1542 4.94541288e-1 -1.99441541e+0
1544 4.75662703e-1 -1.94212544e+0
1546 4.58135445e-1 -1.89159503e+0
1548 4.41841479e-1 -1.84271362e+0
1550 4.26675530e-1 -1.79537833e+0
1552 4.12543501e-1 -1.74949340e+0
1554 3.99361109e-1 -1.70496961e+0
1556 3.87052712e-1 -1.66172377e+0
1558 3.75550294e-1 -1.61967825e+0
1560 3.64792583e-1 -1.57876050e+0
1562 3.54724292e-1 -1.53890270e+0
1564 3.45295449e-1 -1.50004132e+0
1566 3.36460821e-1 -1.46211684e+0
1568 3.28179405e-1 -1.42507337e+0
1570 3.20413982e-1 -1.38885842e+0
1572 3.13130730e-1 -1.35342256e+0
1574 3.06298874e-1 -1.31871926e+0
1576 2.99890391e-1 -1.28470458e+0
1578 2.93879736e-1 -1.25133704e+0
1580 2.88243611e-1 -1.21857735e+0
1582 2.82960748e-1 -1.18638831e+0
1584 2.78011733e-1 -1.15473459e+0
1586 2.73378831e-1 -1.12358261e+0
1588 2.69045845e-1 -1.09290039e+0
1590 2.64997985e-1 -1.06265744e+0
1592 2.61221748e-1 -1.03282460e+0
1594 2.57704820e-1 -1.00337398e+0
1596 2.54435977e-1 -9.74278812e-1
1598 2.51405008e-1 -9.45513397e-1
1600 2.48602640e-1 -9.17052979e-1
1602 2.46020469e-1 -8.88873679e-1
1604 2.43650909e-1 -8.60952413e-1
1606 2.41487133e-1 -8.33266818e-1
1608 2.39523034e-1 -8.05795178e-1
1610 2.37753179e-1 -7.78516364e-1
1612 2.36172778e-1 -7.51409766e-1
1614 2.34777651e-1 -7.24455233e-1
1616 2.33564205e-1 -6.97633018e-1
1618 2.32529407e-1 -6.70923718e-1
1620 2.31670767e-1 -6.44308224e-1
1622 2.30986325e-1 -6.17767668e-1
1624 2.30474637e-1 -5.91283369e-1
1626 2.30134764e-1 -5.64836790e-1
1628 2.29966272e-1 -5.38409479e-1
1630 2.29969227e-1 -5.11983029e-1
1632 2.30144194e-1 -4.85539027e-1
1634 2.30492240e-1 -4.59059004e-1
1636 2.31014946e-1 -4.32524386e-1
1638 2.31714413e-1 -4.05916449e-1
1640 2.32593272e-1 -3.79216265e-1
1642 2.33654709e-1 -3.52404653e-1
1644 2.34902476e-1 -3.25462124e-1
1646 2.36340922e-1 -2.98368833e-1
1648 2.37975017e-1 -2.71104517e-1
1650 2.39810382e-1 -2.43648441e-1
1652 2.41853334e-1 -2.15979337e-1
1654 2.44110919e-1 -1.88075338e-1
1656 2.46590964e-1 -1.59913917e-1
1658 2.49302131e-1 -1.31471814e-1
1660 2.52253975e-1 -1.02724959e-1
1662 2.55457013e-1 -7.36484007e-2
1664 2.58922800e-1 -4.42162176e-2
1666 2.62664014e-1 -1.44014317e-2
1668 2.66694552e-1 1.58240868e-2
1670 2.71029635e-1 4.64897203e-2
1672 2.75685933e-1 7.76262122e-2
1674 2.80681691e-1 1.09265784e-1
1676 2.86036890e-1 1.41442258e-1
1678 2.91773408e-1 1.74191196e-1
1680 2.97915217e-1 2.07550038e-1
1682 3.04488595e-1 2.41558263e-1
1684 3.11522367e-1 2.76257556e-1
1686 3.19048183e-1 3.11691988e-1
1688 3.27100823e-1 3.47908210e-1
1690 3.35718549e-1 3.84955670e-1
1692 3.44943503e-1 4.22886831e-1
1694 3.54822160e-1 4.61757426e-1
1696 3.65405838e-1 5.01626712e-1
1698 3.76751293e-1 5.42557758e-1
1700 3.88921384e-1 5.84617748e-1
1702 4.01985848e-1 6.27878302e-1
1704 4.16022179e-1 6.72415817e-1
1706 4.31116649e-1 7.18311838e-1
1708 4.47365481e-1 7.65653429e-1
1710 4.64876205e-1 8.14533577e-1
1712 4.83769230e-1 8.65051589e-1
1714 5.04179674e-1 9.17313504e-1
1716 5.26259486e-1 9.71432484e-1
1718 5.50179933e-1 1.02752919e+0
1720 5.76134503e-1 1.08573209e+0
1722 6.04342313e-1 1.14617771e+0
1724 6.35052116e-1 1.20901074e+0
1726 6.68547016e-1 1.27438394e+0
1728 7.05150046e-1 1.34245781e+0
1730 7.45230755e-1 1.41339980e+0
1732 7.89213016e-1 1.48738300e+0
1734 8.37584297e-1 1.56458409e+0
1736 8.90906658e-1 1.64518005e+0
1738 9.49829812e-1 1.72934354e+0
1740 1.01510663e+0 1.81723603e+0
1742 1.08761148e+0 1.90899813e+0
1744 1.16836190e+0 2.00473585e+0
1746 1.25854395e+0 2.10450144e+0
1748 1.35954166e+0 2.20826658e+0
1750 1.47297069e+0 2.31588526e+0
1752 1.60071585e+0 2.42704238e+0
1754 1.74497130e+0 2.54118308e+0
1756 1.90828076e+0 2.65741584e+0
1758 2.09357225e+0 2.77438068e+0
1760 2.30417780e+0 2.89007151e+0
1762 2.54382122e+0 3.00160016e+0
1764 2.81654619e+0 3.10488952e+0
1766 3.12654089e+0 3.19428787e+0
1768 3.47779322e+0 3.26210991e+0
1770 3.87348452e+0 3.29814119e+0
1772 4.31500817e+0 3.28920277e+0
1774 4.80050355e+0 3.21897506e+0
1776 5.32287072e+0 3.06842436e+0
1778 5.86744418e+0 2.81732591e+0
1780 6.40991592e+0 2.44741039e+0
1782 6.91566346e+0 1.94734623e+0
1784 7.34203856e+0 1.31886559e+0
1786 7.64475617e+0 5.81941072e-1
1788 7.78773557e+0 -2.24106338e-1
1790 7.75311278e+0 -1.04590165e+0
1792 7.54672734e+0 -1.82693223e+0
1794 7.19613007e+0 -2.51976735e+0
1796 6.74225533e+0 -3.09438654e+0
1798 6.22904039e+0 -3.54003853e+0
1800 5.69520958e+0 -3.86171870e+0
1802 5.17008788e+0 -4.07427387e+0
1804 4.67299067e+0 -4.19680395e+0
1806 4.21471944e+0 -4.24867016e+0
1808 3.79979388e+0 -4.24725416e+0
1810 3.42858387e+0 -4.20704896e+0
1812 3.09899412e+0 -4.13956312e+0
1814 2.80765099e+0 -4.05362964e+0
1816 2.55067099e+0 -3.95586090e+0
1818 2.32412207e+0 -3.85111106e+0
1820 2.12427776e+0 -3.74288390e+0
1822 1.94774014e+0 -3.63366736e+0
1824 1.79148392e+0 -3.52519604e+0
1826 1.65285596e+0 -3.41865189e+0
1828 1.52955170e+0 -3.31481489e+0
1830 1.41958100e+0 -3.21417483e+0
1832 1.32123096e+0 -3.11701373e+0
1834 1.23302955e+0 -3.02346610e+0
1836 1.15371212e+0 -2.93356302e+0
1838 1.08219150e+0 -2.84726409e+0
1840 1.01753191e+0 -2.76448065e+0
1842 9.58926493e-1 -2.68509253e+0
1844 9.05678121e-1 -2.60896011e+0
1846 8.57183125e-1 -2.53593290e+0
1848 8.12917490e-1 -2.46585565e+0
1850 7.72425210e-1 -2.39857261e+0
1852 7.35308449e-1 -2.33393046e+0
1854 7.01219231e-1 -2.27178029e+0
1856 6.69852411e-1 -2.21197884e+0
1858 6.40939725e-1 -2.15438928e+0
1860 6.14244751e-1 -2.09888159e+0
1862 5.89558618e-1 -2.04533273e+0
1864 5.66696357e-1 -1.99362657e+0
1866 5.45493792e-1 -1.94365377e+0
1868 5.25804874e-1 -1.89531149e+0
1870 5.07499397e-1 -1.84850315e+0
1872 4.90461043e-1 -1.80313807e+0
1874 4.74585688e-1 -1.75913117e+0
1876 4.59779949e-1 -1.71640258e+0
1878 4.45959917e-1 -1.67487738e+0
1880 4.33050071e-1 -1.63448519e+0
1882 4.20982322e-1 -1.59515994e+0
1884 4.09695186e-1 -1.55683950e+0
1886 3.99133067e-1 -1.51946545e+0
1888 3.89245617e-1 -1.48298280e+0
1890 3.79987188e-1 -1.44733974e+0
1892 3.71316346e-1 -1.41248740e+0
1894 3.63195440e-1 -1.37837965e+0
1896 3.55590229e-1 -1.34497288e+0
1898 3.48469546e-1 -1.31222585e+0
1900 3.41805008e-1 -1.28009945e+0
1902 3.35570753e-1 -1.24855661e+0
1904 3.29743210e-1 -1.21756209e+0
1906 3.24300898e-1 -1.18708236e+0
1908 3.19224238e-1 -1.15708551e+0
1910 3.14495398e-1 -1.12754106e+0
1912 3.10098146e-1 -1.09841987e+0
1914 3.06017722e-1 -1.06969407e+0
1916 3.02240729e-1 -1.04133692e+0
1918 2.98755026e-1 -1.01332272e+0
1920 2.95549643e-1 -9.85626751e-1
1922 2.92614701e-1 -9.58225156e-1
1924 2.89941340e-1 -9.31094896e-1
1926 2.87521659e-1 -9.04213659e-1
1928 2.85348660e-1 -8.77559796e-1
1930 2.83416204e-1 -8.51112256e-1
1932 2.81718965e-1 -8.24850525e-1
1934 2.80252399e-1 -7.98754562e-1
1936 2.79012712e-1 -7.72804752e-1
1938 2.77996837e-1 -7.46981839e-1
1940 2.77202414e-1 -7.21266885e-1
1942 2.76627774e-1 -6.95641212e-1
1944 2.76271929e-1 -6.70086356e-1
1946 2.76134568e-1 -6.44584017e-1
1948 2.76216052e-1 -6.19116013e-1
1950 2.76517418e-1 -5.93664233e-1
1952 2.77040387e-1 -5.68210588e-1
1954 2.77787373e-1 -5.42736973e-1
1956 2.78761500e-1 -5.17225212e-1
1958 2.79966622e-1 -4.91657019e-1
1960 2.81407348e-1 -4.66013948e-1
1962 2.83089073e-1 -4.40277350e-1
1964 2.85018013e-1 -4.14428322e-1
1966 2.87201245e-1 -3.88447664e-1
1968 2.89646760e-1 -3.62315823e-1
1970 2.92363511e-1 -3.36012852e-1
1972 2.95361480e-1 -3.09518351e-1
1974 2.98651744e-1 -2.82811417e-1
1976 3.02246560e-1 -2.55870591e-1
1978 3.06159446e-1 -2.28673802e-1
1980 3.10405289e-1 -2.01198306e-1
1982 3.15000449e-1 -1.73420628e-1
1984 3.19962892e-1 -1.45316504e-1
1986 3.25312326e-1 -1.16860813e-1
1988 3.31070357e-1 -8.80275140e-2
1990 3.37260670e-1 -5.87895782e-2
1992 3.43909226e-1 -2.91189232e-2
1994 3.51044479e-1 1.01365781e-3
1996 3.58697630e-1 3.16385647e-2
1998 3.66902907e-1 6.27874595e-2
2000 3.75697876e-1 9.44933340e-2
2002 3.85123796e-1 1.26790574e-1
2004 3.95226019e-1 1.59715022e-1
2006 4.06054441e-1 1.93304026e-1
2008 4.17664006e-1 2.27596489e-1
2010 4.30115285e-1 2.62632895e-1
2012 4.43475121e-1 2.98455323e-1
2014 4.57817371e-1 3.35107435e-1
2016 4.73223736e-1 3.72634427e-1
2018 4.89784710e-1 4.11082944e-1
2020 5.07600660e-1 4.50500937e-1
2022 5.26783049e-1 4.90937446e-1
2024 5.47455830e-1 5.32442295e-1
2026 5.69757032e-1 5.75065664e-1
2028 5.93840565e-1 6.18857510e-1
2030 6.19878280e-1 6.63866801e-1
2032 6.48062300e-1 7.10140489e-1
2034 6.78607681e-1 7.57722181e-1
2036 7.11755419e-1 8.06650396e-1
2038 7.47775856e-1 8.56956318e-1
2040 7.86972510e-1 9.08660892e-1
2042 8.29686366e-1 9.61771093e-1
2044 8.76300637e-1 1.01627515e+0
2046 9.27245997e-1 1.07213640e+0
2048 9.83006232e-1 1.12928556e+0
2050 1.04412421e+0 1.18761068e+0
2052 1.11120800e+0 1.24694468e+0
2054 1.18493669e+0 1.30704928e+0
2056 1.26606559e+0 1.36759503e+0
2058 1.35542969e+0 1.42813613e+0
2060 1.45394430e+0 1.48807921e+0
2062 1.56260094e+0 1.54664490e+0
2064 1.68245571e+0 1.60282124e+0
2066 1.81460644e+0 1.65530821e+0
2068 1.96015334e+0 1.70245364e+0
2070 2.12013642e+0 1.74218206e+0
2072 2.29544116e+0 1.77192097e+0
2074 2.48666274e+0 1.78853293e+0
2076 2.69391900e+0 1.78826869e+0
2078 2.91660526e+0 1.76676442e+0
2080 3.15309206e+0 1.71911707e+0
2082 3.40038239e+0 1.64008048e+0
2084 3.65377117e+0 1.52442901e+0
2086 3.90658463e+0 1.36752422e+0
2088 4.15011467e+0 1.16608465e+0
2090 4.37388414e+0 9.19091020e-1
2092 4.56635700e+0 6.28665924e-1
2094 4.71611660e+0 3.00679834e-1
2096 4.81337621e+0 -5.51909038e-2
2098 4.85151013e+0 -4.26138937e-1
2100 4.82819286e+0 -7.97607480e-1
2102 4.74579510e+0 -1.15509642e+0
2104 4.61091095e+0 -1.48594063e+0
2106 4.43317797e+0 -1.78062296e+0
2108 4.22375635e+0 -2.03337356e+0
2110 3.99386821e+0 -2.24206146e+0
2112 3.75368280e+0 -2.40757709e+0
2114 3.51165899e+0 -2.53297467e+0
2116 3.27430940e+0 -2.62260688e+0
2118 3.04627180e+0 -2.68139672e+0
2120 2.83055849e+0 -2.71430415e+0
2122 2.62887708e+0 -2.72598367e+0
2124 2.44195173e+0 -2.72059792e+0
2126 2.26980641e+0 -2.70174377e+0
2128 2.11199519e+0 -2.67245093e+0
2130 1.96777884e+0 -2.63522232e+0
2132 1.83625410e+0 -2.59209446e+0
2134 1.71644440e+0 -2.54470414e+0
2136 1.60736107e+0 -2.49435339e+0
2138 1.50804256e+0 -2.44206845e+0
2140 1.41757814e+0 -2.38865114e+0
2142 1.33512079e+0 -2.33472241e+0
2144 1.25989270e+0 -2.28075843e+0
2146 1.19118613e+0 -2.22712016e+0
2148 1.12836128e+0 -2.17407732e+0
2150 1.07084241e+0 -2.12182768e+0
2152 1.01811310e+0 -2.07051244e+0
2154 9.69711109e-1 -2.02022858e+0
2156 9.25223247e-1 -1.97103859e+0
2158 8.84280423e-1 -1.92297823e+0
2160 8.46553010e-1 -1.87606265e+0
2162 8.11746579e-1 -1.83029122e+0
2164 7.79598029e-1 -1.78565138e+0
2166 7.49872098e-1 -1.74212161e+0
2168 7.22358248e-1 -1.69967378e+0
2170 6.96867891e-1 -1.65827507e+0
2172 6.73231933e-1 -1.61788932e+0
2174 6.51298595e-1 -1.57847824e+0
2176 6.30931500e-1 -1.54000221e+0
2178 6.12007970e-1 -1.50242102e+0
2180 5.94417543e-1 -1.46569434e+0
2182 5.78060646e-1 -1.42978210e+0
2184 5.62847444e-1 -1.39464482e+0
2186 5.48696811e-1 -1.36024377e+0
2188 5.35535429e-1 -1.32654116e+0
2190 5.23296993e-1 -1.29350023e+0
2192 5.11921506e-1 -1.26108526e+0
2194 5.01354657e-1 -1.22926170e+0
2196 4.91547275e-1 -1.19799608e+0
2198 4.82454836e-1 -1.16725609e+0
2200 4.74037042e-1 -1.13701048e+0
2202 4.66257431e-1 -1.10722908e+0
2204 4.59083047e-1 -1.07788276e+0
2206 4.52484138e-1 -1.04894335e+0
2208 4.46433893e-1 -1.02038362e+0
2210 4.40908207e-1 -9.92177245e-1
2212 4.35885480e-1 -9.64298710e-1
2214 4.31346427e-1 -9.36723295e-1
2216 4.27273927e-1 -9.09427007e-1
2218 4.23652879e-1 -8.82386532e-1
2220 4.20470078e-1 -8.55579183e-1
2222 4.17714118e-1 -8.28982852e-1
2224 4.15375292e-1 -8.02575959e-1
2226 4.13445523e-1 -7.76337406e-1
2228 4.11918298e-1 -7.50246531e-1
2230 4.10788618e-1 -7.24283066e-1
2232 4.10052957e-1 -6.98427089e-1
2234 4.09709234e-1 -6.72658987e-1
2236 4.09756795e-1 -6.46959418e-1
2238 4.10196406e-1 -6.21309268e-1
2240 4.11030255e-1 -5.95689622e-1
2242 4.12261964e-1 -5.70081726e-1
2244 4.13896612e-1 -5.44466958e-1
2246 4.15940769e-1 -5.18826795e-1
2248 4.18402539e-1 -4.93142796e-1
2250 4.21291616e-1 -4.67396566e-1
2252 4.24619349e-1 -4.41569749e-1
2254 4.28398822e-1 -4.15644000e-1
2256 4.32644946e-1 -3.89600982e-1
2258 4.37374565e-1 -3.63422355e-1
2260 4.42606578e-1 -3.37089777e-1
2262 4.48362073e-1 -3.10584908e-1
2264 4.54664486e-1 -2.83889430e-1
2266 4.61539772e-1 -2.56985063e-1
2268 4.69016603e-1 -2.29853608e-1
2270 4.77126583e-1 -2.02476997e-1
2272 4.85904493e-1 -1.74837354e-1
2274 4.95388562e-1 -1.46917087e-1
2276 5.05620765e-1 -1.18698995e-1
2278 5.16647156e-1 -9.01664057e-2
2280 5.28518241e-1 -6.13033505e-2
2282 5.41289380e-1 -3.20947731e-2
2284 5.55021239e-1 -2.52679149e-3
2286 5.69780284e-1 2.74129841e-2
2288 5.85639325e-1 5.77350644e-2
2290 6.02678107e-1 8.84476107e-2
2292 6.20983962e-1 1.19555867e-1
2294 6.40652505e-1 1.51061471e-1
2296 6.61788397e-1 1.82961627e-1
2298 6.84506153e-1 2.15248110e-1
2300 7.08930998e-1 2.47906062e-1
2302 7.35199768e-1 2.80912558e-1
2304 7.63461831e-1 3.14234876e-1
2306 7.93880006e-1 3.47828439e-1
2308 8.26631462e-1 3.81634351e-1
2310 8.61908527e-1 4.15576463e-1
2312 8.99919354e-1 4.49557895e-1
2314 9.40888357e-1 4.83456917e-1
2316 9.85056273e-1 5.17122099e-1
2318 1.03267971e+0 5.50366633e-1
2320 1.08402993e+0 5.82961737e-1
2322 1.13939063e+0 6.14629054e-1
2324 1.19905429e+0 6.45032006e-1
2326 1.26331666e+0 6.73766113e-1
2328 1.33246886e+0 7.00348377e-1
2330 1.40678626e+0 7.24206000e-1
2332 1.48651355e+0 7.44664873e-1
2334 1.57184488e+0 7.60938653e-1
2336 1.66289837e+0 7.72119574e-1
2338 1.75968404e+0 7.77172744e-1
2340 1.86206471e+0 7.74936299e-1
2342 1.96970994e+0 7.64130490e-1
2344 2.08204417e+0 7.43379506e-1
2346 2.19819161e+0 7.11250278e-1
2348 2.31692273e+0 6.66312506e-1
2350 2.43660968e+0 6.07223164e-1
2352 2.55520064e+0 5.32836461e-1
2354 2.67022542e+0 4.42336175e-1
2356 2.77884488e+0 3.35381485e-1
2358 2.87795478e+0 2.12250488e-1
2360 2.96434814e+0 7.39590419e-2
2362 3.03492991e+0 -7.76712503e-2
2364 3.08696491e+0 -2.40020461e-1
2366 3.11832732e+0 -4.09768924e-1
2368 3.12771253e+0 -5.83087099e-1
2370 3.11477380e+0 -7.55897733e-1
2372 3.08015729e+0 -9.24174392e-1
2374 3.02542906e+0 -1.08423149e+0
2376 2.95290853e+0 -1.23296315e+0
2378 2.86544007e+0 -1.36800098e+0
2380 2.76614199e+0 -1.48777911e+0
2382 2.65816976e+0 -1.59151312e+0
2384 2.54452041e+0 -1.67911279e+0
2386 2.42789222e+0 -1.75105394e+0
2388 2.31060135e+0 -1.80823456e+0
2390 2.19454885e+0 -1.85183485e+0
2392 2.08122635e+0 -1.88319420e+0
2394 1.97174810e+0 -1.90371158e+0
2396 1.86689789e+0 -1.91477082e+0
2398 1.76718215e+0 -1.91768877e+0
2400 1.67288274e+0 -1.91368288e+0
2402 1.58410579e+0 -1.90385384e+0
2404 1.50082434e+0 -1.88917943e+0
2406 1.42291428e+0 -1.87051603e+0
2408 1.35018354e+0 -1.84860510e+0
2410 1.28239528e+0 -1.82408241e+0
2412 1.21928570e+0 -1.79748875e+0
2414 1.16057763e+0 -1.76928083e+0
2416 1.10599042e+0 -1.73984196e+0
2418 1.05524705e+0 -1.70949200e+0
2420 1.00807910e+0 -1.67849635e+0
2422 9.64229985e-1 -1.64707405e+0
2424 9.23456913e-1 -1.61540476e+0
2426 8.85531999e-1 -1.58363496e+0
2428 8.50242628e-1 -1.55188318e+0
2430 8.17391385e-1 -1.52024453e+0
2432 7.86795645e-1 -1.48879450e+0
2434 7.58286950e-1 -1.45759225e+0
2436 7.31710261e-1 -1.42668331e+0
2438 7.06923129e-1 -1.39610190e+0
2440 6.83794844e-1 -1.36587287e+0
2442 6.62205581e-1 -1.33601330e+0
2444 6.42045574e-1 -1.30653389e+0
2446 6.23214315e-1 -1.27744009e+0
2448 6.05619808e-1 -1.24873301e+0
2450 5.89177860e-1 -1.22041026e+0
2452 5.73811433e-1 -1.19246657e+0
2454 5.59450037e-1 -1.16489436e+0
2456 5.46029175e-1 -1.13768420e+0
2458 5.33489837e-1 -1.11082514e+0
2460 5.21778034e-1 -1.08430510e+0
2462 5.10844378e-1 -1.05811105e+0
2464 5.00643697e-1 -1.03222927e+0
2466 4.91134685e-1 -1.00664550e+0
2468 4.82279590e-1 -9.81345096e-1
2470 4.74043924e-1 -9.56313139e-1
2472 4.66396210e-1 -9.31534520e-1
2474 4.59307745e-1 -9.06994023e-1
2476 4.52752396e-1 -8.82676377e-1
2478 4.46706403e-1 -8.58566303e-1
2480 4.41148217e-1 -8.34648546e-1
2482 4.36058345e-1 -8.10907901e-1
2484 4.31419214e-1 -7.87329225e-1
2486 4.27215052e-1 -7.63897452e-1
2488 4.23431776e-1 -7.40597594e-1
2490 4.20056903e-1 -7.17414741e-1
2492 4.17079463e-1 -6.94334058e-1
2494 4.14489926e-1 -6.71340780e-1
2496 4.12280142e-1 -6.48420198e-1
2498 4.10443285e-1 -6.25557649e-1
2500 4.08973813e-1 -6.02738502e-1
2502 4.07867428e-1 -5.79948144e-1
2504 4.07121052e-1 -5.57171963e-1
2506 4.06732806e-1 -5.34395327e-1
2508 4.06702000e-1 -5.11603572e-1
2510 4.07029125e-1 -4.88781978e-1
2512 4.07715863e-1 -4.65915752e-1
2514 4.08765094e-1 -4.42990009e-1
2516 4.10180916e-1 -4.19989749e-1
2518 4.11968672e-1 -3.96899843e-1
2520 4.14134988e-1 -3.73705010e-1
2522 4.16687813e-1 -3.50389801e-1
2524 4.19636475e-1 -3.26938579e-1
2526 4.22991743e-1 -3.03335505e-1
2528 4.26765899e-1 -2.79564521e-1
2530 4.30972826e-1 -2.55609338e-1
2532 4.35628097e-1 -2.31453426e-1
2534 4.40749089e-1 -2.07080005e-1
2536 4.46355107e-1 -1.82472043e-1
2538 4.52467516e-1 -1.57612254e-1
2540 4.59109900e-1 -1.32483106e-1
2542 4.66308235e-1 -1.07066835e-1
2544 4.74091080e-1 -8.13454624e-2
2546 4.82489796e-1 -5.53008319e-2
2548 4.91538782e-1 -2.89146487e-2
2550 5.01275744e-1 -2.16854029e-3
2552 5.11741993e-1 2.49558682e-2
2554 5.22982772e-1 5.24768553e-2
2556 5.35047623e-1 8.04124798e-2
2558 5.47990796e-1 1.08780425e-1
2560 5.61871696e-1 1.37597803e-1
2562 5.76755379e-1 1.66880920e-1
2564 5.92713110e-1 1.96644976e-1
2566 6.09822964e-1 2.26903707e-1
2568 6.28170501e-1 2.57668942e-1
2570 6.47849498e-1 2.88950064e-1
2572 6.68962760e-1 3.20753357e-1
2574 6.91622999e-1 3.53081206e-1
2576 7.15953787e-1 3.85931139e-1
2578 7.42090590e-1 4.19294655e-1
2580 7.70181870e-1 4.53155814e-1
2582 8.00390248e-1 4.87489532e-1
2584 8.32893719e-1 5.22259527e-1
2586 8.67886889e-1 5.57415848e-1
2588 9.05582199e-1 5.92891899e-1
2590 9.46211083e-1 6.28600877e-1
2592 9.90024976e-1 6.64431513e-1
2594 1.03729607e+0 7.00242991e-1
2596 1.08831766e+0 7.35858921e-1
2598 1.14340388e+0 7.71060228e-1
2600 1.20288852e+0 8.05576808e-1
2602 1.26712264e+0 8.39077836e-1
2604 1.33647037e+0 8.71160629e-1
2606 1.41130243e+0 9.01338046e-1
2608 1.49198646e+0 9.29024518e-1
2610 1.57887332e+0 9.53521000e-1
2612 1.67227818e+0 9.73999420e-1
2614 1.77245517e+0 9.89487612e-1
2616 1.87956424e+0 9.98856330e-1
2618 1.99362901e+0 1.00081067e+0
2620 2.11448479e+0 9.93889223e-1
2622 2.24171675e+0 9.76475284e-1
